english|hindi|type|pronunciation
horrible_6|vikarAla_3|adjective|hidoi,osoroshii,minokemoyodatsu,iyana
horrible_7|vikata_3|adjective|hidoi,osoroshii,minokemoyodatsu,iyana
horrible_8|xAruNa_1|adjective|hidoi,osoroshii,minokemoyodatsu,iyana
dangerous_1|BayaMkara_6|adjective|abunakkashii,abunai,kiwadoi,bussou
dangerous_2|BayAnaka_5|adjective|abunakkashii,abunai,kiwadoi,bussou
dangerous_3|KawaranAka_2|adjective|abunakkashii,abunai,kiwadoi,bussou
dangerous_4|KZawaranAka_2|adjective|abunakkashii,abunai,kiwadoi,bussou
frightening_1|BayAnaka_6|adjective|
frightening_2|BayAvaha_3|adjective|
frightening_3|BIRaNa_4|adjective|
frightening_4|wrAsaxa_2|adjective|
frightening_5|wrAsika_1|adjective|
narrate_1|bayAna+kara_1|verb|monogataru
recount_1|bayAna+kara_2|verb|
narrator_1|bayAna+karane+vAlA_1|noun|
narrator_2|vAcaka_1|noun|
remark_1|bayAna+xe_1|verb|
remark_2|tippaNI+kara_1|verb|
breeze_1|bayAra_1|noun|kaze
breeze_2|havA_3|noun|kaze
breeze_3|JoMkA_2|noun|kaze
breeze_4|manxa+samIra_1|noun|kaze
breeze_5|pavana_3|noun|kaze
breeze_6|samIra_2|noun|kaze
breeze_7|vAwAsa_2|noun|kaze
breeze_8|wErawe_2|noun|kaze
wind_8|bayArA_1|verb|
wind_9|hazPA_1|verb|
wind_10|kUka_1|verb|
storm_7|bayArA_2|verb|rannyū suru
storm_8|hamalA+kara_1|verb|rannyū suru
fearless_1|Bayarahiwa_1|adjective|daitanfuteki na
fearless_2|nidara_1|adjective|daitanfuteki na
fearless_3|nirBaya_2|adjective|daitanfuteki na
fearless_4|nirBIka_2|adjective|daitanfuteki na
fearless_5|niSSaMka_1|adjective|daitanfuteki na
fearless_6|niXadZaka_1|adjective|daitanfuteki na
fearing_1|BayaSIla_1|verb|
fearing_2|BIru_1|verb|
fearing_3|saBaya_1|verb|
fearing_4|saBIwi_1|verb|
biscope_1|bAyaskopa_1|noun|
bioscope_1|bAyaskopa_2|noun|
awful_1|BayAvaha_4|adjective|hidoi
awful_2|BErava_2|adjective|hidoi
awful_3|BIma_4|adjective|hidoi
awful_4|BIRaNa_5|adjective|hidoi
awful_5|BIRma_5|adjective|hidoi
awful_6|Gora_4|adjective|hidoi
awful_7|xAruNa_2|adjective|hidoi
terrifying_1|BayAvanA_2|adjective|ozomashii
terrifying_2|karAla_1|adjective|ozomashii
terrifying_3|wrAsaxa_3|adjective|ozomashii
sinistral_1|bAyAz_2|noun|
sinistral_2|vAma_3|noun|
sinistral_3|vAmapArSvika_1|noun|
adverse_1|bAyAz_3|adjective|
adverse_2|prawikUla_3|adjective|
adverse_3|prawiloma_2|adjective|
adverse_4|prawIpa_1|adjective|
adverse_5|vAma_4|adjective|
adverse_6|viRama_7|adjective|
adverse_7|viruxXa_3|adjective|
sinistrality_1|bAyAzpana_1|noun|
sinistrality_2|vAmawA_1|noun|
opposition_1|bAyAzpana_2|noun|hantai
opposition_2|prawikUlawA_4|noun|hantai
opposition_3|prawipakRa_1|noun|hantai
opposition_4|prawipakRawA_3|noun|hantai
opposition_5|rokatoka_3|noun|hantai
opposition_6|sAmanA_5|noun|hantai
opposition_7|vAha_3|noun|hantai
opposition_8|vipakRa_1|noun|hantai
opposition_9|vipakRaBAva_1|noun|hantai
opposition_10|vipakRavqwwi_1|noun|hantai
opposition_11|vireXa_1|noun|hantai
opposition_12|viroXa_3|noun|hantai
read_5|bAzca_1|noun|
read_6|paDZa_3|noun|
read_7|xeKa_5|noun|
clown_1|BAzdZa_1|noun|doukeshi
buffoon_1|BAzdZa_2|noun|
buffoon_2|vixuRaka_1|noun|
jester_1|BAzdZa_3|noun|
jester_2|vixuRaka_2|noun|
barn_1|BazdZasAla_1|noun|naya
barn_2|KalihAna_1|noun|naya
barn_3|KawwA_1|noun|naya
barn_4|KawwI_1|noun|naya
barn_5|kuTalA_1|noun|naya
barn_6|XAnyAgAra_1|noun|naya
barn_7|XAnyakoRa_1|noun|naya
buffoonery_1|BazdZEwIBAzdZa_1|noun|
buffoonery_2|majZAkZa_2|noun|
buffoonery_3|masaKZarI_1|noun|
procurer_1|BazdZuA_1|noun|
bungalow_1|bazgalA_1|noun|hiraya,bangaro-
bungalow_2|koTI_2|noun|hiraya,bangaro-
meadow_1|bAzgara_1|noun|sougen
meadow_2|carAgAha_1|noun|sougen
fold_5|BAzja_1|noun|orikomi
fold_6|BedoM+ko+raKane+kA+bAdZA_1|noun|orikomi
fold_7|JurrI_1|noun|orikomi
fold_8|lapeta_7|noun|orikomi
fold_9|lapetA_3|noun|orikomi
fold_10|modZa_4|noun|orikomi
fold_11|modZane+kA+niSAna_1|noun|orikomi
fold_12|parawa_1|noun|orikomi
fold_13|swara_1|noun|orikomi
fold_14|valana_3|noun|orikomi
fold_15|valaya_2|noun|orikomi
fold_16|waha_1|noun|orikomi
unproductiveness_1|bAzJapana_2|noun|
unproductiveness_2|bAzJapanA_2|noun|
dandy_3|bAzkA_2|adjective|ichiryuu
dandy_4|CabIlA_1|adjective|ichiryuu
dandy_5|SOkZIna_1|adjective|ichiryuu
foppish_1|bAzkA_3|noun|
foppish_2|CabIlA_2|noun|
foppish_3|sajIlA_3|noun|
foppish_4|SOkZIna_2|noun|
prankish_1|bAzkA_4|noun|
chivalrous_1|bAzkA_5|noun|
chivalrous_2|bAzkurA_2|noun|
dandyism_1|bAzkapana_3|noun|
dandyism_2|bAzkapanA_3|noun|
dandyism_3|SOkZInI_2|noun|
foppishness_1|bAzkapana_4|noun|
foppishness_2|bAzkapanA_4|noun|
foppishness_3|SOkZInI_3|noun|
foppishness_4|timAka_2|noun|
valorous_1|bAzkurA_3|noun|
valorous_2|mahAbAhu_1|noun|
valorous_3|marxAMnA_2|noun|
valorous_4|parAkramI_4|noun|
valorous_5|purURArWI_1|noun|
valorous_6|raNabAzkurA_1|noun|
valorous_7|vikramI_2|noun|
valorous_8|vIra_4|noun|
valorous_9|vIrociwa_3|noun|
adventurous_1|bAzkurA_4|adjective|boukentekina
adventurous_2|sAhasika_2|adjective|boukentekina
bamboo_1|bAzsa_2|noun|take
bamboo_2|vaMSa_3|noun|take
bamboo_3|veNu_2|noun|take
flutist_1|bAzsurIvAxaka_1|noun|
swirl_1|Bazvara_3|noun|uzu
circumambulation_1|BAzvarI_1|noun|
circumambulation_2|cakkara_5|noun|
circumambulation_3|PerA_1|noun|
circumambulation_4|PerI_1|noun|
circumambulation_5|praxakRiNA_1|noun|
kind_1|BAzwi_2|noun|shurui
kind_2|Bexa_8|noun|shurui
kind_3|jAwi_1|noun|shurui
kind_4|kZisma_2|noun|shurui
kind_5|meharabAna_1|noun|shurui
kind_6|nAjZukaxila_2|noun|shurui
kind_7|prakAra_5|noun|shurui
kind_8|rahamaxila_1|noun|shurui
kind_9|raMga_3|noun|shurui
kind_10|viBexa_4|noun|shurui
kind_11|waraha_3|noun|shurui
type_1|BAzwi_3|noun|gata,taipu,seikaku,keishiki
type_2|Bexa_9|noun|gata,taipu,seikaku,keishiki
type_3|jAwi_2|noun|gata,taipu,seikaku,keishiki
type_4|kZisma_3|noun|gata,taipu,seikaku,keishiki
type_5|mela_6|noun|gata,taipu,seikaku,keishiki
type_6|muxrAkRara_1|noun|gata,taipu,seikaku,keishiki
type_7|namUnA_6|noun|gata,taipu,seikaku,keishiki
type_8|nixarSana_1|noun|gata,taipu,seikaku,keishiki
type_9|prakAra_6|noun|gata,taipu,seikaku,keishiki
type_10|rUpa_4|noun|gata,taipu,seikaku,keishiki
type_11|rUpAxarSa_3|noun|gata,taipu,seikaku,keishiki
type_12|tAipa_1|noun|gata,taipu,seikaku,keishiki
type_13|viXA_2|noun|gata,taipu,seikaku,keishiki
manner_1|BAzwi_4|noun|mana-
manner_2|Daba_3|noun|mana-
manner_3|DaMga_3|noun|mana-
manner_4|dOla_5|noun|mana-
manner_5|prakAra_7|noun|mana-
manner_6|rIwi_7|noun|mana-
manner_7|SolI_2|noun|mana-
manner_8|viXAna_4|noun|mana-
manner_9|viXi_5|noun|mana-
manner_10|warIkZA_1|noun|mana-
method_1|BAzwi_5|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_2|DaMga_4|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_3|DarrA_4|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_4|dOla_6|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_5|krama_3|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_6|kZarInA_1|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_7|paxXawi_2|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_8|prakAra_8|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_9|prakriyA_1|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_10|praNAlI_1|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_11|rIwi_8|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_12|SolI_3|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_13|viXAna_5|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_14|viXi_6|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_15|warIkZA_2|noun|kata,hou,teguchi,mesoddo,houhou,shikata
method_16|wOra_3|noun|kata,hou,teguchi,mesoddo,houhou,shikata
pack_1|bAzXa_5|noun|
pack_2|gaddI_2|noun|
dam_1|bAzXa_6|noun|damu
dam_2|vAribaMXa_1|noun|damu
dike_1|bAzXa_7|noun|
barrage_1|bAzXa_8|noun|renpatsu
barrage_2|JadYI_1|noun|renpatsu
fasten_1|bAzXa_9|verb|shimeru
fasten_2|kasa_4|verb|shimeru
bind_1|bAzXa_10|noun|
bind_2|jodZa_4|noun|
bind_3|kasa_5|noun|
dam_3|bAzXa+bAzXa_1|verb|
escalate_1|bDA_1|verb|hatten
lustreless_1|beAba_1|noun|
lustreless_2|beraMga_1|noun|
lustreless_3|berOnaka]_2|noun|
lustreless_4|malinapraBa_1|noun|
lustreless_5|niRpraBa_1|noun|
lustreless_6|nisweja_2|noun|
dishonour_1|beAbarUI_4|noun|
dishonour_2|beijZjZawI_4|noun|
dishonour_3|bekZaxrI_3|noun|
dishonour_4|nirAxara_4|noun|
foolishness_1|beakZlI_1|noun|
foolishness_2|behUxagI_3|noun|
foolishness_3|besamaJI_1|noun|
foolishness_4|bevakZUPZI_1|noun|
foolishness_5|BoMxUpana_1|noun|
foolishness_6|BoMxUpanA_1|noun|
foolishness_7|buxXUpana_1|noun|
foolishness_8|buxXUpanA_1|noun|
foolishness_9|mUDZawA_1|noun|
foolishness_10|mUrKawA_1|noun|
foolishness_11|nAxAnI_2|noun|
stupidity_1|beakZlI_2|noun|
stupidity_2|behUxagI_4|noun|
stupidity_3|besamaJI_2|noun|
stupidity_4|BoMxUpana_2|noun|
stupidity_5|BoMxUpanA_2|noun|
stupidity_6|buxXUpana_2|noun|
stupidity_7|buxXUpanA_2|noun|
stupidity_8|gazvArapana_4|noun|
stupidity_9|gazvArapanA_4|noun|
stupidity_10|gZaXApana_2|noun|
stupidity_11|jadZawA_2|noun|
stupidity_12|jadZimA_1|noun|
stupidity_13|mUDZawA_2|noun|
stupidity_14|nAxAnI_3|noun|
stupidity_15|poMgApaMWI_1|noun|
stupidity_16|poMgApana_1|noun|
stupidity_17|Uwapana_1|noun|
stupidity_18|UwapanA_1|noun|
uncomfortable_1|beArAma_1|adjective|
impudence_1|beaxabI_3|noun|
impudence_2|DiTAI_1|noun|
impudence_3|guswAKZI_2|noun|
impudence_4|muzhajZorI_1|noun|
impudence_5|nirlajjawA_2|noun|
impudence_6|XqRtawA_1|noun|
impudence_7|xussAhasa_1|noun|
dauntlessness_1|bebAkI_1|noun|
dauntlessness_2|nidarapana_2|noun|
dauntlessness_3|nidarapanA_2|noun|
dauntlessness_4|nidarawA_2|noun|
intrepidness_1|bebAkI_2|noun|
forthrightness_1|bebAkI_3|noun|
forthrightness_2|saxAkZawa_1|noun|
sell_1|beca_1|noun|
sell_2|beca_2|verb|uru,baikyaku,hanbai,uriharau,ureru
sell_3|bika_1|verb|uru,baikyaku,hanbai,uriharau,ureru
endorsement_1|becAna_2|noun|
vendor_1|becanAnevAlA_1|noun|urite
vendor_2|becane+vAlA_1|noun|urite
vendor_3|Gara+yA+anya+sampawwi+ke+vikrewA_1|noun|urite
vendor_4|vikrewA_1|noun|urite
poor_15|becArA_1|noun|toboshii
poor_16|bejZara_2|noun|toboshii
poor_17|BUKAnaMgA_2|noun|toboshii
poor_18|viwwahIna_1|noun|toboshii
poor_19|XanahIna_2|noun|toboshii
restivity_1|becEnI_3|noun|
restivity_2|besabrI_2|noun|
restivity_3|wadZapa_3|noun|
alpaca_1|Beda+kI+nasla+kA+paSu_1|noun|
badminton_1|bEdamiMtana_1|noun|badominton
coyote_1|BediyA_1|noun|koyo-te
fleet_1|bedZA_1|noun|sentai
fleet_2|gAdZiyoM+kA+samUha_1|noun|sentai
fleet_3|jahAjI+bedZA_1|noun|sentai
ram_1|BedZA_1|noun|ramu
ram_2|BeMdZA_1|noun|ramu
ram_3|meDZA_1|noun|ramu
ram_4|meKa_1|noun|ramu
ram_5|meRa_1|noun|ramu
ram_6|xIvAra+girAne+kI+maSIna_1|noun|ramu
sheep_1|BedZa_1|noun|hitsuji
sheep_2|BedZI_1|noun|hitsuji
sheep_3|leMdZI_1|noun|hitsuji
close_7|BedZa_2|noun|
close_8|kZarIbI_1|noun|
close_9|mUzxa_2|noun|
close_10|nikatasWa_1|noun|
close_11|nikatavarwI_1|noun|
close_12|sannikata_3|noun|
raft_1|bedZA_2|noun|ikada
raft_2|latTA_1|noun|ikada
raft_3|laTToM+kA+bedZA_1|noun|ikada
merino_1|BedZa+kI+eka+jAwi_1|noun|
ewe_1|BedZI_2|noun|hitsuji
shackles_1|bedZI_2|noun|
irons_1|bedZI_3|noun|
wolf_1|BedZiyA_1|noun|ookami
wolf_2|bqka_1|noun|ookami
wolf_3|vqka_1|noun|ookami
jeweller_1|begadZI_1|noun|
jeweller_2|jOharI_1|noun|
jeweller_3|maNikAra_1|noun|
jeweller_4|rawnakAra_1|noun|
Mrs_1|begama_1|noun|
Mrs_2|SrImawI_1|noun|
drudgery_1|begAra_1|noun|tsumaranaishigoto,kueki
drudgery_2|GisaGisa_1|noun|tsumaranaishigoto,kueki
drudgery_3|tahala_2|noun|tsumaranaishigoto,kueki
homeless_1|beGara_1|adjective|
homeless_2|lAmakAna_2|adjective|
unsuspecting_1|begumAna_1|verb|
innocence_1|begunAha_2|noun|
innocence_2|begunAhI_1|noun|
innocence_3|BolApana_1|noun|
innocence_4|mAsUmamiyawa_1|noun|
innocence_5|nirIhawA_1|noun|
innocence_6|nirxoRawA_1|noun|
innocence_7|nirxoRIRiwA_1|noun|
guittlessness_1|begunAhI_2|noun|
shameless_1|begZErawa_1|noun|
shameless_2|behayA_1|noun|
shameless_3|belihAjZa_2|noun|
shameless_4|beSarama_1|noun|
shameless_5|beSarma_1|noun|
shameless_6|nakakatA_1|noun|
shameless_7|naMgA_4|noun|
shameless_8|nihaMga_2|noun|
shameless_9|nirlajja_1|noun|
unshaven_1|behajAmawa_1|adjective|
outclass_1|behawara+ho_1|verb|
golden_1|behawarIna_2|adjective|kin
golden_2|kImawI_1|adjective|kin
golden_3|sunaharA_1|adjective|kin
golden_4|svarNima_1|adjective|kin
shamelessness_1|behayAI_1|noun|
shamelessness_2|beSaramI_1|noun|
shamelessness_3|beSarmI_1|noun|
shamelessness_4|nagnawA_2|noun|
shamelessness_5|naMgApana_2|noun|
shamelessness_6|nirlajjawA_3|noun|
brag_1|behAzka_1|verb|jiman
brag_2|dIMga+hAzka_1|verb|jiman
brag_3|dIMga+mAra_1|verb|jiman
swoon_1|behoSa+ho+jA_1|verb|kizetsu
zap_1|behoSa+kara_1|verb|yattsukeru
zap_2|naRta+kara_1|verb|yattsukeru
zap_3|wejZI+se+jA_1|verb|yattsukeru
nonsensical_1|behUxA_5|noun|
irrelevance_1|behUxagI_5|noun|
irrelevance_2|bewukApana_3|noun|
unfairness_1|beiMsAPZI_3|noun|
badge_1|bEja_1|noun|bajji
badge_2|billA_1|noun|bajji
badge_3|paxaka_1|noun|bajji
brain_1|BejA_1|noun|nou,bure-n,chinou,dainou,nouzui
brain_2|magajZa_1|noun|nou,bure-n,chinou,dainou,nouzui
brain_3|magZajZa_1|noun|nou,bure-n,chinou,dainou,nouzui
brain_4|maswiRka_2|noun|nou,bure-n,chinou,dainou,nouzui
brain_5|ximAgZa_2|noun|nou,bure-n,chinou,dainou,nouzui
transmit_1|Beja_1|verb|soushin
transmit_2|pahuzcA_2|verb|soushin
remit_1|Beja_2|noun|
remit_2|niyanwraNa+yA+praBAva+ke+bAhara_1|noun|
unfair_1|bejA_3|adjective|
dead_1|bejAna_1|noun|sisha
dead_2|gawaprANa_1|noun|sisha
dead_3|jisa+samaya+sunasAna+ho_1|noun|sisha
dead_4|kIrwiSeRa_1|noun|sisha
dead_5|muraxAxilI_1|noun|sisha
dead_6|murxA_1|noun|sisha
dead_7|paralokavAsI_1|noun|sisha
dead_8|PZOwaSuxA_1|noun|sisha
sender_1|BejanevAlA_1|noun|
sender_2|saMpreRaka_1|noun|
detach_1|Beja+xe_1|verb|
detach_2|bilagA_3|verb|
detach_3|Kola_4|verb|
detach_4|pqWaka+kara_2|verb|
mute_1|bejZabAna_2|noun|syouon,myu-to
mute_2|gumasuma_2|noun|syouon,myu-to
bank_1|bEka_1|noun|ginkou
bank_2|bEMka_1|noun|ginkou
bank_3|caDZAI_6|noun|ginkou
bank_4|GAta_2|noun|ginkou
bank_5|karavata_2|noun|ginkou
bank_6|kinArA_3|noun|ginkou
bank_7|kUla_1|noun|ginkou
bank_8|pulina_1|noun|ginkou
bank_9|sAhila_1|noun|ginkou
bank_10|wata_1|noun|ginkou
bank_11|watI_1|noun|ginkou
bank_12|wIra_2|noun|ginkou
unemployed_1|bekAma_1|noun|
unemployed_2|bekAra_1|noun|
unemployed_3|berojZagAra_2|noun|
bakery_1|bekaMrI_1|noun|pan'ya
baker_1|bekara_1|noun|
baker_2|nAIwelI-XobI_1|noun|
baker_3|rotIvAlA_1|noun|
idle_9|bekAra_2|noun|
idle_10|bETA-TAlA_1|noun|
idle_11|nAkArA_1|noun|
good-for-nothing_1|bekAra_3||
idle_12|bekAra+bETa_1|verb|
reclaim_1|bekAra+vaswuoM+ko+punaH+upayoga+me+lA_1|verb|torikaesu
reclaim_2|punaH+prApwa+kara_1|verb|torikaesu
reclaim_3|Usara+BUmi+ko+upajAU+banA_1|verb|torikaesu
reclaim_4|viroXa+kara_3|verb|torikaesu
unemployment_1|bekArI_3|noun|
unemployment_2|berojagArI_1|noun|
unemployment_3|berojZagArI_1|noun|
unemployment_4|niTallApana_3|noun|
humbleness_1|bekasI_2|noun|
humbleness_2|vinaBrawA_1|noun|
humbleness_3|vinaya_3|noun|
humbleness_4|vinayaSIlawA_2|noun|
humbleness_5|vinIwawA_1|noun|
humbleness_6|xEnya_2|noun|
